id,formula,cif_path,split,y_true,published_e_hull_ev_atom,source_pred_affine_energy_composition,source_pred_composition_only_linear,natoms,nelements
wbm-step1-026072,LiPr2Ir,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026072.cif,train,-0.09025,0.034,-0.1163258664907996,-0.1450855006067011,4,3
wbm-step1-026073,LiPr2Pt,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026073.cif,train,-0.1235,0.074,-0.1331405848933744,-0.1605106005966698,4,3
wbm-step1-026074,LiPrAu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026074.cif,train,-0.162,0.022,-0.0660406079556825,-0.0524050171050989,4,3
wbm-step1-026075,LiPRh2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026075.cif,train,-0.16425,0.003,-0.0695723939843743,-0.0538064860548617,4,3
wbm-step1-026076,LiPRh,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026076.cif,train,-0.1211666666666666,0.022,-0.0756094448344019,-0.0609880097263552,6,3
wbm-step1-026077,LiPrPt2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026077.cif,train,-0.1845,0.127,-0.1145755230992238,-0.1112721643270155,4,3
wbm-step1-026078,LiPS2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026078.cif,train,-0.17375,0.325,-0.1036994652681564,-0.1389316736177134,4,3
wbm-step1-026081,LiPS4Cd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026081.cif,train,-0.1431428571428571,-0.011,-0.1570958048282039,-0.17136117365307,7,4
wbm-step1-026082,LiPS4Co,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026082.cif,train,-0.1207142857142857,0.105,-0.1058127828621837,-0.1275953311651548,7,4
wbm-step1-026083,LiPS4Fe,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026083.cif,train,-0.126,0.114,-0.1152477591122013,-0.1330334217951985,7,4
wbm-step1-026085,LiPS4Ni,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026085.cif,train,-0.1169999999999999,0.096,-0.1137790092768789,-0.1386989946733588,7,4
wbm-step1-026086,LiPSe2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026086.cif,train,-0.060625,0.066,-0.0619566851733565,-0.0794214391191598,8,3
wbm-step1-026087,LiPSr,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026087.cif,train,-0.0815,-0.056,-0.1182157233729344,-0.1109691094786676,12,3
wbm-step1-026088,LiPS,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026088.cif,train,-0.1428333333333333,0.14,-0.1044481563778874,-0.1177381347682563,6,3
wbm-step1-026089,LiPt2Bi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026089.cif,train,-0.0735,0.15,-0.0957452923391541,-0.0939760637650715,4,3
wbm-step1-026090,LiPt2Hg,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026090.cif,train,-0.04875,0.18,-0.0246641092007824,-0.0256477199843047,4,3
wbm-step1-026091,LiPt2Pb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026091.cif,train,-0.06825,0.152,-0.0741688562101837,-0.0699822350534419,4,3
wbm-step1-026092,LiPt2Pu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026092.cif,train,-0.04725,0.489,-0.1022514405039133,-0.0943731804624598,4,3
wbm-step1-026093,LiPt2Th,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026093.cif,train,-0.231,0.055,-0.1224736272564801,-0.1102716159045725,4,3
wbm-step1-026094,LiPt2Tl,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026094.cif,train,-0.08575,0.02,-0.0171763183315769,-0.0069929225167512,4,3
wbm-step1-026095,LiPt2Tl,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026095.cif,train,-0.06025,0.123,-0.0109171477052116,-0.0069929225167512,4,3
wbm-step1-026096,LiPt2U,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026096.cif,train,-0.1525,0.068,-0.0715178857903476,-0.0612387898729427,4,3
wbm-step1-026098,LiPtAc2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026098.cif,train,-0.1125,0.049,-0.0584321566907281,-0.0573415875610708,4,3
wbm-step1-026099,LiPtAu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026099.cif,train,-0.0695,0.1,-0.0107463943958904,-0.0031665808354446,4,3
wbm-step1-026100,LiPtPu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026100.cif,train,-0.0665,0.124,-0.1083967076948779,-0.1267126328675584,4,3
wbm-step1-026101,LiPtTh2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026101.cif,train,-0.093,0.248,-0.1201827352542798,-0.1585095037517837,4,3
wbm-step1-026103,LiPtU2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026103.cif,train,0.0375,0.541,-0.0226696631086729,-0.0604438516885242,4,3
wbm-step1-026104,LiPt,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026104.cif,train,-0.2445,-0.001,-0.0535977047085905,-0.0486153468353298,2,2
wbm-step1-026105,LiPZnSe4,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026105.cif,train,-0.0725714285714285,0.011,-0.0509014850307563,-0.0612974038982734,7,4
wbm-step1-026106,LiPZn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026106.cif,train,-0.0756666666666666,-0.042,-0.0366670288225832,-0.0317048475373346,6,3
wbm-step1-026107,LiPZn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026107.cif,train,-0.0848333333333333,-0.097,-0.0398145583752395,-0.0317048475373346,6,3
wbm-step1-026108,LiRb2Ac,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026108.cif,train,0.1585,0.634,-0.0829980554110054,-0.1419956501820772,4,3
wbm-step1-026109,LiRb2Rh,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026109.cif,train,0.18325,0.831,-0.0731883984921182,-0.1335441718704695,4,3
wbm-step1-026110,LiRb2Y,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026110.cif,train,0.186,0.744,-0.096320040386302,-0.1774880460942318,4,3
wbm-step1-026111,LiRbI2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026111.cif,train,-0.169125,0.011,-0.1375803115537691,-0.0967122398490023,8,3
wbm-step1-026112,LiRbPd2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026112.cif,train,0.05675,0.481,-0.0481563511081667,-0.0811520651501341,4,3
wbm-step1-026113,LiRbSr2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026113.cif,train,0.05375,0.216,-0.0967002829108624,-0.1565642767527547,4,3
wbm-step1-026114,LiRbTe,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026114.cif,train,-0.1743333333333333,-0.04,-0.1294155394208932,-0.0922823746558509,6,3
wbm-step1-026116,LiRePu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026116.cif,train,0.05825,0.233,-0.0629963170556381,-0.1005998670012457,4,3
wbm-step1-026117,LiReTh2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026117.cif,train,0.01875,0.112,-0.0792202524629743,-0.1323967378854711,4,3
wbm-step1-026118,LiReU2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026118.cif,train,0.1175,0.476,0.0088408994562965,-0.0343310858222115,4,3
wbm-step1-026119,LiRh2Cd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026119.cif,train,0.0075,0.238,-0.0734446989878553,-0.0812698388101241,4,3
wbm-step1-026120,LiRh2Ce,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026120.cif,train,-0.13625,-0.002,-0.0897628718028826,-0.0890155804680905,4,3
wbm-step1-026122,LiRh2Er,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026122.cif,train,-0.138,0.031,-0.1763808867847942,-0.1770803310409189,4,3
wbm-step1-026123,LiRh2Hg,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026123.cif,train,0.029,0.3,0.0069067530549071,-0.0040526228647989,4,3
wbm-step1-026124,LiRh2Ho,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026124.cif,train,-0.134,0.038,-0.1532011961817484,-0.1540926613497837,4,3
wbm-step1-026125,LiRh2Lu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026125.cif,train,-0.14925,0.019,-0.1822372463248789,-0.1793518835110898,4,3
wbm-step1-026126,LiRh2Pd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026126.cif,train,0.02525,0.317,-0.0090936400370534,-0.0294208013910267,4,3
wbm-step1-026127,LiRh2Pu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026127.cif,train,0.004,0.37,-0.0778056817694048,-0.0727780833429541,4,3
wbm-step1-026128,LiRh2Tb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026128.cif,train,-0.12575,0.059,-0.0880164856356221,-0.0925065484699204,4,3
wbm-step1-026130,LiRh2Th,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026130.cif,train,-0.15875,-0.01,-0.092691367289936,-0.0886765187850668,4,3
wbm-step1-026131,LiRh2Tl,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026131.cif,train,-0.0095,0.094,0.0146166831777371,0.0146021746027545,4,3
wbm-step1-026132,LiRh2U,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026132.cif,train,-0.08925,0.13,-0.0459979817798261,-0.039643692753437,4,3
wbm-step1-026134,LiRh2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026134.cif,train,0.0163333333333333,0.257,-0.0089077697126715,-0.0287674714906765,6,2
wbm-step1-026135,LiRh3,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026135.cif,train,-0.01975,0.019,-0.0228485543153993,-0.0296410823781027,4,2
wbm-step1-026137,LiRh7,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026137.cif,train,-0.008625,0.001,-0.0249151363587339,-0.030951498709242,8,2
wbm-step1-026138,LiRhAc2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026138.cif,train,-0.061,0.019,-0.0396682566827536,-0.046544039001318,4,3
wbm-step1-026139,LiRhAg2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026139.cif,train,0.00775,0.174,0.0370595564769085,0.0431646512410691,4,3
wbm-step1-026140,LiRhAu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026140.cif,train,-0.0395,0.159,0.0039240482243037,0.0076309677243081,4,3
wbm-step1-026142,LiRhCe2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026142.cif,train,-0.059,0.153,-0.1105817788406358,-0.1483900785580783,4,3
wbm-step1-026144,LiRhDy2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026144.cif,train,-0.122,0.016,-0.3155060417870717,-0.3422367782642096,4,3
wbm-step1-026146,LiRhHf2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026146.cif,train,-0.0895,0.117,-0.1213582800463768,-0.1425971312727366,4,3
wbm-step1-026147,LiRhHg2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026147.cif,train,-0.042,0.029,0.0082587115667379,0.0215358366485047,4,3
wbm-step1-026148,LiRhI4,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026148.cif,train,-0.0466666666666666,0.044,-0.0403926263604319,-0.0506741768984838,12,3
wbm-step1-026150,LiRhLa2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026150.cif,train,-0.0825,0.097,-0.1578469914801816,-0.187032757280405,4,3
wbm-step1-026151,LiRhNd2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026151.cif,train,-0.08675,0.05,-0.3313352798498626,-0.3645054717382119,4,3
wbm-step1-026152,LiRhPb2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026152.cif,train,-0.0345,0.07,-0.0788921351564139,-0.0671331934897696,4,3
wbm-step1-026153,LiRhPb4,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026153.cif,train,-0.013,-0.014,-0.0996787715047062,-0.0805041747477515,12,3
wbm-step1-026154,LiRhPr2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026154.cif,train,-0.079,0.051,-0.1157483972433351,-0.1497130520369169,4,3
wbm-step1-026155,LiRhPu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026155.cif,train,-0.0255,0.075,-0.0914896770237869,-0.1159150843078055,4,3
wbm-step1-026157,LiRhSm2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026157.cif,train,-0.0995,0.038,-0.1303479292560267,-0.1673220650394259,4,3
wbm-step1-026158,LiRhSn2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026158.cif,train,-0.09725,0.071,-0.0012133464192025,0.0113041590364366,4,3
wbm-step1-026159,LiRhSn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026159.cif,train,-0.0845,0.01,-0.0194101385462557,-0.0014706438809836,6,3
wbm-step1-026160,LiRhTb2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026160.cif,train,-0.118,0.022,-0.126431487056146,-0.1553720145617382,4,3
wbm-step1-026161,LiRhTh2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026161.cif,train,-0.0585,0.256,-0.1055432756964289,-0.1477119551920309,4,3
wbm-step1-026162,LiRhU2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026162.cif,train,0.0645,0.562,-0.0096811299664889,-0.0496463031287713,4,3
wbm-step1-026164,LiRhYb2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026164.cif,train,-0.0915,0.051,-0.1063161335188086,-0.131400052151615,4,3
wbm-step1-026165,LiRu2Bi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026165.cif,train,0.05425,0.401,-0.0405486753102542,-0.0486151369184051,4,3
wbm-step1-026167,LiRu2In,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026167.cif,train,0.052,0.35,-0.0066382852835454,-0.0152587067304101,4,3
wbm-step1-026168,LiRu2Pb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026168.cif,train,0.09375,0.515,-0.0109354752610822,-0.0246213082067755,4,3
wbm-step1-026169,LiRu2Sb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026169.cif,train,-0.0375,0.126,0.0017362455343672,0.0086470031538014,4,3
wbm-step1-026170,LiRu2Sn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026170.cif,train,0.00875,0.221,0.0146654542397212,0.0145973680563276,4,3
wbm-step1-026171,LiRu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026171.cif,train,0.0803333333333333,0.482,0.0272443985589167,0.002920301478871,6,2
wbm-step1-026173,LiRu3,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026173.cif,train,0.049,0.196,0.009911346834016,0.0060076622126383,4,2
wbm-step1-026176,LiRuCd2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026176.cif,train,0.01675,0.224,-0.1230866204314039,-0.1210156803785652,4,3
wbm-step1-026177,LiRuEu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026177.cif,train,0.03475,0.139,-0.202024852562394,-0.244267757290037,4,3
wbm-step1-026178,LiRuHf2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026178.cif,train,-0.08775,0.065,-0.1150231953956276,-0.1307142164091563,4,3
wbm-step1-026179,LiRuIn4,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026179.cif,train,-0.0089166666666666,0.082,-0.0553321207376392,-0.047615294235057,12,3
wbm-step1-026180,LiRuNp2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026180.cif,train,0.07325,0.359,-0.9764572504323706,-1.0001268738470042,4,3
wbm-step1-026182,LiRuPm2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026182.cif,train,-0.04475,-0.115,-0.9620659297484738,-0.9769450437272436,4,3
wbm-step1-026183,LiRuPu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026183.cif,train,0.006,0.086,-0.0772968761588797,-0.1040321694442251,4,3
wbm-step1-026184,LiRuSn2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026184.cif,train,-0.04875,0.066,0.0154792998543457,0.023187073900017,4,3
wbm-step1-026185,LiRuTa2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026185.cif,train,0.01225,0.272,-0.0067452313686768,-0.0334281892700347,4,3
wbm-step1-026186,LiRuTb2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026186.cif,train,-0.06825,-0.034,-0.1092505826782102,-0.1434890996981578,4,3
wbm-step1-026187,LiRuTh2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026187.cif,train,-0.03025,0.207,-0.0934951568012184,-0.1358290403284505,4,3
wbm-step1-026188,LiRuU2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026188.cif,train,0.0815,0.463,-0.0014205283384506,-0.0377633882651909,4,3
wbm-step1-026189,LiRu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026189.cif,train,0.073,0.146,0.0094621823682087,-0.0032544199886634,2,2
wbm-step1-026190,LiRuYb2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026190.cif,train,0.0095,0.109,-0.0766500417382928,-0.1195171372880346,4,3
wbm-step1-026192,LiS2As,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026192.cif,train,-0.205,0.111,-0.122175444502396,-0.1438104859104786,4,3
wbm-step1-026193,LiS2As,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026193.cif,train,-0.117375,-0.008,-0.1297288275427644,-0.1438104859104786,8,3
wbm-step1-026195,LiS2Bi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026195.cif,train,-0.0409166666666666,0.067,-0.1553492552030021,-0.1575061542084175,24,3
wbm-step1-026197,LiS2Ca,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026197.cif,train,-0.202125,0.263,-0.1943330098215809,-0.1778533808137321,8,3
wbm-step1-026198,LiS2Ca,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026198.cif,train,-0.39825,0.287,-0.1931644493719669,-0.1778533808137321,4,3
wbm-step1-026200,LiS2Ce,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026200.cif,train,-0.25625,0.047,-0.2112207647738569,-0.1741407680309422,8,3
wbm-step1-026201,LiS2Ce,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026201.cif,train,-0.51425,0.041,-0.21139267989139,-0.1741407680309422,4,3
wbm-step1-026202,LiS2Co2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026202.cif,train,-0.1716,0.116,-0.0693960623642491,-0.0583270502859113,5,3
wbm-step1-026203,LiS2Cu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026203.cif,train,-0.1588,0.002,-0.0674400604140436,-0.0616027876221312,5,3
wbm-step1-026204,LiS2Cu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026204.cif,train,-0.093125,0.176,-0.0797645812896976,-0.0918521378542615,8,3
wbm-step1-026205,LiS2Cu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026205.cif,train,-0.21325,0.069,-0.0851879704181315,-0.0918521378542615,4,3
wbm-step1-026206,LiS2Dy,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026206.cif,train,-0.5265,0.024,-0.3093588419908357,-0.2710641178840078,4,3
wbm-step1-026207,LiS2Er,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026207.cif,train,-0.5275,0.02,-0.3008987166107903,-0.2622055186037706,4,3
wbm-step1-026209,LiS2Fe2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026209.cif,train,-0.1624,0.162,-0.0863920832553947,-0.0735537040500338,5,3
wbm-step1-026211,LiS2Ga,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026211.cif,train,-0.17,-0.111,-0.144104090989794,-0.1286989807442617,8,3
wbm-step1-026212,LiS2Ga,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026212.cif,train,-0.14125,0.684,-0.0976852331567486,-0.1286989807442617,4,3
wbm-step1-026213,LiS2Gd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026213.cif,train,-0.262875,0.031,-0.2436682104941648,-0.2046086070065081,8,3
wbm-step1-026214,LiS2Ge,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026214.cif,train,-0.23175,0.13,-0.0967145919848758,-0.1082303563687999,4,3
wbm-step1-026216,LiS2Ge,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026216.cif,train,-0.13175,0.529,-0.0738717865753978,-0.1082303563687999,4,3
wbm-step1-026218,LiS2Ho,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026218.cif,train,-0.52725,0.022,-0.2786544100163751,-0.2392178489126354,4,3
wbm-step1-026219,LiS2Ho,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026219.cif,train,-0.2725,-0.049,-0.2829242368655014,-0.2392178489126354,8,3
wbm-step1-026220,LiS2In,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026220.cif,train,-0.1585,-0.093,-0.1379184149128443,-0.1241497240204225,8,3
wbm-step1-026222,LiS2In,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026222.cif,train,-0.3015,-0.031,-0.1342126263970215,-0.1241497240204225,4,3
wbm-step1-026223,LiS2In,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026223.cif,train,-0.0793125,-0.094,-0.1380069943322096,-0.1241497240204225,16,3
wbm-step1-026225,LiS2KCd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026225.cif,train,-0.259,-0.003,-0.2115627423447536,-0.1858673660463669,5,4
wbm-step1-026226,LiS2KCo,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026226.cif,train,-0.2204,0.089,-0.1401942441857533,-0.1245951865632855,5,4
wbm-step1-026227,LiS2KFe,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026227.cif,train,-0.2037999999999999,0.192,-0.146700923314601,-0.1322085134453468,5,4
wbm-step1-026228,LiS2KNi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026228.cif,train,-0.223,0.096,-0.1550567416763511,-0.1401403154747711,5,4
wbm-step1-026231,LiS2La,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026231.cif,train,-0.54125,0.045,-0.2386655986921431,-0.1934621073921056,4,3
wbm-step1-026232,LiS2Lu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026232.cif,train,-0.526,0.021,-0.3037527356528753,-0.2644770710739415,4,3
wbm-step1-026233,LiS2Lu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026233.cif,train,-0.27275,-0.057,-0.3084120638571732,-0.2644770710739415,8,3
wbm-step1-026234,LiS2Lu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-026234.cif,train,-0.54825,-0.068,-0.3089978664526503,-0.2644770710739415,4,3
