match_level,mp_id,jarvis_id,formula,reduced_formula,natoms,mp_label_ev_atom,jarvis_label_ev_atom,delta_mev_atom,abs_delta_mev_atom
reduced_formula_plus_natoms,mb-mp-e-form-070451,JVASP-34234,Rb4CO4,Rb4CO4,9,-1.539702140569923,-1.3755,164.202140569923,164.202140569923
reduced_formula_plus_natoms,mb-mp-e-form-070452,JVASP-87220,K4CO4,K4CO4,9,-1.5555072584166665,-1.41941,136.09725841666642,136.09725841666642
reduced_formula_plus_natoms,mb-mp-e-form-070479,JVASP-24307,SbTeClO3,SbTeClO3,24,-1.5624845215850012,-1.1967,365.7845215850011,365.7845215850011
reduced_formula_plus_natoms,mb-mp-e-form-070521,JVASP-23213,Fe3O4,Fe3O4,14,-1.5664236928571427,-1.2103,356.1236928571427,356.1236928571427
reduced_formula_plus_natoms,mb-mp-e-form-070533,JVASP-54681,FeHO2,FeHO2,16,-1.5476631396549996,-1.23751,310.15313965499945,310.15313965499945
reduced_formula_plus_natoms,mb-mp-e-form-070541,JVASP-54681,FeHO2,FeHO2,16,-1.5666776284050004,-1.23751,329.16762840500024,329.16762840500024
reduced_formula_plus_natoms,mb-mp-e-form-070543,JVASP-8601,NaHO,NaHO,6,-1.542648173289999,-1.41624,126.4081732899991,126.4081732899991
reduced_formula_plus_natoms,mb-mp-e-form-070546,JVASP-51017,RbHO,RbHO,6,-1.5581743550716087,-1.41406,144.11435507160863,144.11435507160863
reduced_formula_plus_natoms,mb-mp-e-form-070546,JVASP-51007,RbHO,RbHO,6,-1.5581743550716087,-1.41406,144.11435507160863,144.11435507160863
reduced_formula_plus_natoms,mb-mp-e-form-070555,JVASP-97631,SiO2,SiO2,36,-1.5449682655555559,-2.80559,-1260.6217344444442,1260.6217344444442
reduced_formula_plus_natoms,mb-mp-e-form-070555,JVASP-99099,SiO2,SiO2,36,-1.5449682655555559,-2.10733,-562.3617344444442,562.3617344444442
reduced_formula_plus_natoms,mb-mp-e-form-070562,JVASP-51017,RbHO,RbHO,6,-1.5518313450716092,-1.41406,137.77134507160915,137.77134507160915
reduced_formula_plus_natoms,mb-mp-e-form-070562,JVASP-51007,RbHO,RbHO,6,-1.5518313450716092,-1.41406,137.77134507160915,137.77134507160915
reduced_formula_plus_natoms,mb-mp-e-form-070636,JVASP-97762,UH12(NO7)2,UH12(NO7)2,58,-1.5736025986448279,-1.13771,435.8925986448279,435.8925986448279
reduced_formula_plus_natoms,mb-mp-e-form-070666,JVASP-49947,Na2IrO3,Na2IrO3,12,-1.5560702531249995,-1.38681,169.26025312499937,169.26025312499937
formula_exact,mb-mp-e-form-070743,JVASP-44492,Mn3Cr2Co3O16,Mn3Cr2Co3O16,24,-1.5618219701200005,-1.56021,1.611970120000361,1.611970120000361
reduced_formula_plus_natoms,mb-mp-e-form-070743,JVASP-44492,Mn3Cr2Co3O16,Mn3Cr2Co3O16,24,-1.5618219701200005,-1.56021,1.611970120000361,1.611970120000361
reduced_formula_plus_natoms,mb-mp-e-form-070747,JVASP-43539,Na3CoO3,Na3CoO3,28,-1.551189121964286,-1.41708,134.10912196428603,134.10912196428603
reduced_formula_plus_natoms,mb-mp-e-form-070758,JVASP-43539,Na3CoO3,Na3CoO3,28,-1.5588620151785721,-1.41708,141.78201517857224,141.78201517857224
reduced_formula_plus_natoms,mb-mp-e-form-070772,JVASP-119347,Fe6O11F,Fe6O11F,18,-1.5716848799966678,-1.48204,89.64487999666781,89.64487999666781
reduced_formula_plus_natoms,mb-mp-e-form-070788,JVASP-119347,Fe6O11F,Fe6O11F,18,-1.5720573749966675,-1.48204,90.01737499666751,90.01737499666751
reduced_formula_plus_natoms,mb-mp-e-form-070798,JVASP-40197,Ca3Sn2S7,Ca3Sn2S7,24,-1.566658258619792,-1.22501,341.648258619792,341.648258619792
reduced_formula_plus_natoms,mb-mp-e-form-070805,JVASP-19903,YAs,YAs,2,-1.5511265525000004,-1.64358,-92.45344749999961,92.45344749999961
reduced_formula_plus_natoms,mb-mp-e-form-070813,JVASP-113665,LiBr,LiBr,4,-1.5733367500000002,-1.68668,-113.34324999999978,113.34324999999978
reduced_formula_plus_natoms,mb-mp-e-form-070818,JVASP-38049,LiTl2InCl6,LiTl2InCl6,10,-1.563456259289333,-1.27815,285.3062592893332,285.3062592893332
reduced_formula_plus_natoms,mb-mp-e-form-070841,JVASP-35950,Mg(ScSe2)2,Mg(ScSe2)2,14,-1.5754425584821432,-1.66924,-93.79744151785685,93.79744151785685
reduced_formula_plus_natoms,mb-mp-e-form-070851,JVASP-111116,CeSe2,CeSe2,9,-1.586357267951389,-1.6835,-97.1427320486109,97.1427320486109
reduced_formula_plus_natoms,mb-mp-e-form-070861,JVASP-8406,BaAlCuAgO5,BaAlCuAgO5,9,-1.596533604027777,-1.41218,184.35360402777712,184.35360402777712
reduced_formula_plus_natoms,mb-mp-e-form-070884,JVASP-9458,SbO2,SbO2,12,-1.5738060058333332,-1.15246,421.34600583333315,421.34600583333315
reduced_formula_plus_natoms,mb-mp-e-form-070935,JVASP-55631,Bi2O3,Bi2O3,20,-1.6074343052499998,-1.32622,281.2143052499998,281.2143052499998
reduced_formula_plus_natoms,mb-mp-e-form-070935,JVASP-1225,Bi2O3,Bi2O3,20,-1.6074343052499998,-1.36383,243.60430524999964,243.60430524999964
reduced_formula_plus_natoms,mb-mp-e-form-070962,JVASP-100698,BaNiO3,BaNiO3,5,-1.5927087867500007,-1.64945,-56.74121324999937,56.74121324999937
formula_exact,mb-mp-e-form-070972,JVASP-116928,Li5Co3O8,Li5Co3O8,16,-1.5962834656249996,-1.7355,-139.2165343750005,139.2165343750005
reduced_formula_plus_natoms,mb-mp-e-form-070972,JVASP-116928,Li5Co3O8,Li5Co3O8,16,-1.5962834656249996,-1.7355,-139.2165343750005,139.2165343750005
reduced_formula_plus_natoms,mb-mp-e-form-070973,JVASP-43539,Na3CoO3,Na3CoO3,28,-1.6042158880357147,-1.41708,187.1358880357148,187.1358880357148
reduced_formula_plus_natoms,mb-mp-e-form-070974,JVASP-43539,Na3CoO3,Na3CoO3,28,-1.5856318537500005,-1.41708,168.5518537500006,168.5518537500006
reduced_formula_plus_natoms,mb-mp-e-form-071012,JVASP-54681,FeHO2,FeHO2,16,-1.5988506877799997,-1.23751,361.3406877799996,361.3406877799996
reduced_formula_plus_natoms,mb-mp-e-form-071032,JVASP-99842,SbPbO3,SbPbO3,5,-1.5794150037499997,-1.28304,296.3750037499997,296.3750037499997
reduced_formula_plus_natoms,mb-mp-e-form-071033,JVASP-55631,Bi2O3,Bi2O3,20,-1.58111522775,-1.32622,254.89522775000006,254.89522775000006
reduced_formula_plus_natoms,mb-mp-e-form-071033,JVASP-1225,Bi2O3,Bi2O3,20,-1.58111522775,-1.36383,217.28522774999993,217.28522774999993
reduced_formula_plus_natoms,mb-mp-e-form-071035,JVASP-55631,Bi2O3,Bi2O3,20,-1.59346761325,-1.32622,267.24761325000014,267.24761325000014
reduced_formula_plus_natoms,mb-mp-e-form-071035,JVASP-1225,Bi2O3,Bi2O3,20,-1.59346761325,-1.36383,229.63761325,229.63761325
reduced_formula_plus_natoms,mb-mp-e-form-071162,JVASP-104633,Ca3SiO,Ca3SiO,10,-1.6069554942500006,-1.6727,-65.74450574999946,65.74450574999946
reduced_formula_plus_natoms,mb-mp-e-form-071182,JVASP-117347,Sb2Cl7F3,Sb2Cl7F3,24,-1.6069913938658333,-1.14013,466.86139386583324,466.86139386583324
reduced_formula_plus_natoms,mb-mp-e-form-071320,JVASP-78282,LaTe,LaTe,2,-1.5938471399999994,-1.51628,77.56713999999931,77.56713999999931
reduced_formula_plus_natoms,mb-mp-e-form-071326,JVASP-63716,As2O5,As2O5,28,-1.5759061758928559,-1.10387,472.03617589285597,472.03617589285597
reduced_formula_plus_natoms,mb-mp-e-form-071343,JVASP-1951,NaBr,NaBr,2,-1.5866082574999998,-1.68273,-96.12174250000027,96.12174250000027
reduced_formula_plus_natoms,mb-mp-e-form-071397,JVASP-9390,HgSO4,HgSO4,12,-1.5984284123437498,-1.00974,588.6884123437496,588.6884123437496
reduced_formula_plus_natoms,mb-mp-e-form-071435,JVASP-87220,K4CO4,K4CO4,9,-1.5774701584166664,-1.41941,158.06015841666633,158.06015841666633
reduced_formula_plus_natoms,mb-mp-e-form-071447,JVASP-63716,As2O5,As2O5,28,-1.5761547012499986,-1.10387,472.28470124999865,472.28470124999865
formula_exact,mb-mp-e-form-071479,JVASP-29509,Cr3O8,Cr3O8,22,-1.5920512186363631,-1.75388,-161.82878136363698,161.82878136363698
reduced_formula_plus_natoms,mb-mp-e-form-071479,JVASP-30753,Cr3O8,Cr3O8,22,-1.5920512186363631,-1.45832,133.73121863636305,133.73121863636305
reduced_formula_plus_natoms,mb-mp-e-form-071481,JVASP-59558,Co2GeO4,Co2GeO4,14,-1.6036327735714277,-1.22789,375.74277357142785,375.74277357142785
reduced_formula_plus_natoms,mb-mp-e-form-071515,JVASP-98588,As3HO6,As3HO6,40,-1.6073948066120003,-1.13943,467.96480661200036,467.96480661200036
reduced_formula_plus_natoms,mb-mp-e-form-071530,JVASP-85696,KHCO2,KHCO2,10,-1.6089964445739995,-1.36976,239.2364445739994,239.2364445739994
reduced_formula_plus_natoms,mb-mp-e-form-071539,JVASP-39,AlN,AlN,4,-1.5946309011899995,-1.64948,-54.849098810000555,54.849098810000555
reduced_formula_plus_natoms,mb-mp-e-form-071665,JVASP-48297,Li3(CoO2)4,Li3(CoO2)4,15,-1.5836953040000006,-1.56663,17.065304000000616,17.065304000000616
reduced_formula_plus_natoms,mb-mp-e-form-071670,JVASP-48466,LiCo5O7F,LiCo5O7F,14,-1.5763632132100003,-1.39287,183.49321321000022,183.49321321000022
reduced_formula_plus_natoms,mb-mp-e-form-071675,JVASP-48297,Li3(CoO2)4,Li3(CoO2)4,15,-1.5775855113333346,-1.56663,10.955511333334611,10.955511333334611
reduced_formula_plus_natoms,mb-mp-e-form-071693,JVASP-112741,Li2CoCuO4,Li2CoCuO4,16,-1.5757715668749999,-1.42209,153.6815668749998,153.6815668749998
reduced_formula_plus_natoms,mb-mp-e-form-071732,JVASP-30350,Mn5CuO12,Mn5CuO12,18,-1.573762260544443,-1.48454,89.22226054444305,89.22226054444305
reduced_formula_plus_natoms,mb-mp-e-form-071739,JVASP-43539,Na3CoO3,Na3CoO3,28,-1.5959967916071431,-1.41708,178.91679160714324,178.91679160714324
reduced_formula_plus_natoms,mb-mp-e-form-071742,JVASP-43539,Na3CoO3,Na3CoO3,28,-1.5820991180357151,-1.41708,165.01911803571522,165.01911803571522
reduced_formula_plus_natoms,mb-mp-e-form-071748,JVASP-43539,Na3CoO3,Na3CoO3,28,-1.580579375892857,-1.41708,163.49937589285713,163.49937589285713
reduced_formula_plus_natoms,mb-mp-e-form-071758,JVASP-119347,Fe6O11F,Fe6O11F,18,-1.5783903677744453,-1.48204,96.35036777444527,96.35036777444527
reduced_formula_plus_natoms,mb-mp-e-form-071759,JVASP-119347,Fe6O11F,Fe6O11F,18,-1.5740519811077773,-1.48204,92.0119811077773,92.0119811077773
reduced_formula_plus_natoms,mb-mp-e-form-071760,JVASP-119347,Fe6O11F,Fe6O11F,18,-1.5739054572188889,-1.48204,91.86545721888884,91.86545721888884
reduced_formula_plus_natoms,mb-mp-e-form-071770,JVASP-42514,Na3FeO4,Na3FeO4,16,-1.5935861850000013,-1.58517,8.416185000001297,8.416185000001297
formula_exact,mb-mp-e-form-071795,JVASP-92491,U2N3,U2N3,5,-1.6042363234279988,-1.58918,15.056323427998786,15.056323427998786
reduced_formula_plus_natoms,mb-mp-e-form-071795,JVASP-92491,U2N3,U2N3,5,-1.6042363234279988,-1.58918,15.056323427998786,15.056323427998786
reduced_formula_plus_natoms,mb-mp-e-form-071807,JVASP-37010,TiN,TiN,2,-1.605792004523333,-1.01684,588.952004523333,588.952004523333
reduced_formula_plus_natoms,mb-mp-e-form-071809,JVASP-12695,MnO2,MnO2,12,-1.608233436153333,-1.72697,-118.73656384666687,118.73656384666687
reduced_formula_plus_natoms,mb-mp-e-form-071809,JVASP-10937,MnO2,MnO2,12,-1.608233436153333,-1.77491,-166.67656384666697,166.67656384666697
reduced_formula_plus_natoms,mb-mp-e-form-071814,JVASP-92507,CaCoO3,CaCoO3,5,-1.60573295075,-1.83115,-225.41704925000005,225.41704925000005
reduced_formula_plus_natoms,mb-mp-e-form-071814,JVASP-92339,CaCoO3,CaCoO3,5,-1.60573295075,-1.90891,-303.1770492500001,303.1770492500001
reduced_formula_plus_natoms,mb-mp-e-form-071819,JVASP-9458,SbO2,SbO2,12,-1.581662185,-1.15246,429.20218500000004,429.20218500000004
reduced_formula_plus_natoms,mb-mp-e-form-071844,JVASP-35637,NaOsO3,NaOsO3,5,-1.644408418750001,-1.37006,274.3484187500009,274.3484187500009
reduced_formula_plus_natoms,mb-mp-e-form-071937,JVASP-53085,LuAgS2,LuAgS2,8,-1.6237332107812503,-1.41439,209.3432107812503,209.3432107812503
reduced_formula_plus_natoms,mb-mp-e-form-071944,JVASP-116503,Li4Co3O7,Li4Co3O7,28,-1.6211661702678575,-1.71935,-98.18382973214246,98.18382973214246
reduced_formula_plus_natoms,mb-mp-e-form-071979,JVASP-52121,Mn2NiO4,Mn2NiO4,14,-1.6124915409885716,-1.54519,67.30154098857155,67.30154098857155
reduced_formula_plus_natoms,mb-mp-e-form-072016,JVASP-55631,Bi2O3,Bi2O3,20,-1.63475040775,-1.32622,308.53040774999994,308.53040774999994
reduced_formula_plus_natoms,mb-mp-e-form-072016,JVASP-1225,Bi2O3,Bi2O3,20,-1.63475040775,-1.36383,270.9204077499998,270.9204077499998
reduced_formula_plus_natoms,mb-mp-e-form-072018,JVASP-122426,PrSe2,PrSe2,24,-1.6223262982291662,-1.73216,-109.83370177083374,109.83370177083374
reduced_formula_plus_natoms,mb-mp-e-form-072163,JVASP-112321,Sr3Sn2S7,Sr3Sn2S7,24,-1.643742474453126,-1.42197,221.77247445312597,221.77247445312597
reduced_formula_plus_natoms,mb-mp-e-form-072249,JVASP-110248,Hf2NiS4,Hf2NiS4,7,-1.6437734694642856,-1.38137,262.4034694642856,262.4034694642856
reduced_formula_plus_natoms,mb-mp-e-form-072262,JVASP-119663,CaMn2Cu3(RuO6)2,CaMn2Cu3(RuO6)2,20,-1.6314900003460004,-1.50052,130.97000034600038,130.97000034600038
reduced_formula_plus_natoms,mb-mp-e-form-072282,JVASP-98358,Na3Cu2SbO6,Na3Cu2SbO6,12,-1.6267216739583337,-1.4341,192.62167395833373,192.62167395833373
reduced_formula_plus_natoms,mb-mp-e-form-072284,JVASP-1369,YN,YN,2,-1.6307670961900005,-1.96958,-338.8129038099996,338.8129038099996
reduced_formula_plus_natoms,mb-mp-e-form-072286,JVASP-16306,CaTe,CaTe,2,-1.6408159900000001,-1.44666,194.15599000000006,194.15599000000006
reduced_formula_plus_natoms,mb-mp-e-form-072299,JVASP-20547,DyP,DyP,2,-1.6132748210714283,-1.71181,-98.53517892857178,98.53517892857178
reduced_formula_plus_natoms,mb-mp-e-form-072306,JVASP-55631,Bi2O3,Bi2O3,20,-1.63093340275,-1.32622,304.71340275,304.71340275
reduced_formula_plus_natoms,mb-mp-e-form-072306,JVASP-1225,Bi2O3,Bi2O3,20,-1.63093340275,-1.36383,267.1034027499999,267.1034027499999
reduced_formula_plus_natoms,mb-mp-e-form-072314,JVASP-8601,NaHO,NaHO,6,-1.6124648416233331,-1.41624,196.2248416233332,196.2248416233332
reduced_formula_plus_natoms,mb-mp-e-form-072317,JVASP-8601,NaHO,NaHO,6,-1.6115090732899997,-1.41624,195.26907328999977,195.26907328999977
reduced_formula_plus_natoms,mb-mp-e-form-072320,JVASP-12584,Rb2HBrO,Rb2HBrO,10,-1.6364701571119311,-1.59085,45.620157111931015,45.620157111931015
reduced_formula_plus_natoms,mb-mp-e-form-072398,JVASP-87220,K4CO4,K4CO4,9,-1.6436270606388892,-1.41941,224.21706063888914,224.21706063888914
reduced_formula_plus_natoms,mb-mp-e-form-072401,JVASP-87220,K4CO4,K4CO4,9,-1.6173968617499992,-1.41941,197.98686174999912,197.98686174999912
reduced_formula_plus_natoms,mb-mp-e-form-072410,JVASP-55631,Bi2O3,Bi2O3,20,-1.62921555175,-1.32622,302.99555175000006,302.99555175000006
reduced_formula_plus_natoms,mb-mp-e-form-072410,JVASP-1225,Bi2O3,Bi2O3,20,-1.62921555175,-1.36383,265.3855517499999,265.3855517499999
reduced_formula_plus_natoms,mb-mp-e-form-072463,JVASP-85501,Mo(HO2)2,Mo(HO2)2,14,-1.6139843324628558,-1.57548,38.504332462855785,38.504332462855785
reduced_formula_plus_natoms,mb-mp-e-form-072465,JVASP-8601,NaHO,NaHO,6,-1.6133745299566662,-1.41624,197.13452995666626,197.13452995666626
reduced_formula_plus_natoms,mb-mp-e-form-072469,JVASP-54681,FeHO2,FeHO2,16,-1.6260213584049996,-1.23751,388.5113584049995,388.5113584049995
reduced_formula_plus_natoms,mb-mp-e-form-072473,JVASP-92228,FeHO2,FeHO2,8,-1.6371416852799996,-1.24833,388.81168527999966,388.81168527999966
reduced_formula_plus_natoms,mb-mp-e-form-072473,JVASP-52431,FeHO2,FeHO2,8,-1.6371416852799996,-1.17649,460.6516852799996,460.6516852799996
reduced_formula_plus_natoms,mb-mp-e-form-072474,JVASP-85501,Mo(HO2)2,Mo(HO2)2,14,-1.6439969374628558,-1.57548,68.51693746285581,68.51693746285581
reduced_formula_plus_natoms,mb-mp-e-form-072484,JVASP-51727,Li2HIO,Li2HIO,20,-1.6218477454740003,-1.52733,94.51774547400026,94.51774547400026
reduced_formula_plus_natoms,mb-mp-e-form-072495,JVASP-12136,ZrNCl,ZrNCl,6,-1.6105056818799994,-1.98326,-372.7543181200006,372.7543181200006
formula_exact,mb-mp-e-form-072624,JVASP-116867,Li4Mn2Ni3O10,Li4Mn2Ni3O10,19,-1.623383658653684,-1.66078,-37.396341346315864,37.396341346315864
reduced_formula_plus_natoms,mb-mp-e-form-072624,JVASP-116867,Li4Mn2Ni3O10,Li4Mn2Ni3O10,19,-1.623383658653684,-1.66078,-37.396341346315864,37.396341346315864
reduced_formula_plus_natoms,mb-mp-e-form-072629,JVASP-48133,Fe4O7F,Fe4O7F,12,-1.6299706370783333,-1.51797,112.0006370783333,112.0006370783333
reduced_formula_plus_natoms,mb-mp-e-form-072632,JVASP-48133,Fe4O7F,Fe4O7F,12,-1.6374811495783337,-1.51797,119.51114957833364,119.51114957833364
reduced_formula_plus_natoms,mb-mp-e-form-072662,JVASP-46857,Li2Co3SnO8,Li2Co3SnO8,14,-1.6394809117857148,-1.5681,71.3809117857147,71.3809117857147
reduced_formula_plus_natoms,mb-mp-e-form-072728,JVASP-42514,Na3FeO4,Na3FeO4,16,-1.617569265000001,-1.58517,32.39926500000112,32.39926500000112
reduced_formula_plus_natoms,mb-mp-e-form-072735,JVASP-48133,Fe4O7F,Fe4O7F,12,-1.634783385411667,-1.51797,116.81338541166686,116.81338541166686
reduced_formula_plus_natoms,mb-mp-e-form-072762,JVASP-110731,Na2FeO2,Na2FeO2,10,-1.6226260915000004,-1.43525,187.37609150000046,187.37609150000046
reduced_formula_plus_natoms,mb-mp-e-form-072769,JVASP-2832,PdPtF6,PdPtF6,8,-1.6151791008925005,-1.35702,258.1591008925006,258.1591008925006
reduced_formula_plus_natoms,mb-mp-e-form-072778,JVASP-40428,KYGeS4,KYGeS4,14,-1.6320335748928574,-1.37701,255.0235748928573,255.0235748928573
reduced_formula_plus_natoms,mb-mp-e-form-072781,JVASP-22728,Ca2SnS4,Ca2SnS4,7,-1.6229810216071436,-1.52159,101.39102160714364,101.39102160714364
reduced_formula_plus_natoms,mb-mp-e-form-072782,JVASP-40202,Ca2SnS4,Ca2SnS4,14,-1.6109374951785713,-1.41564,195.29749517857132,195.29749517857132
reduced_formula_plus_natoms,mb-mp-e-form-072782,JVASP-40198,Ca2SnS4,Ca2SnS4,14,-1.6109374951785713,-1.38176,229.17749517857123,229.17749517857123
reduced_formula_plus_natoms,mb-mp-e-form-072783,JVASP-40202,Ca2SnS4,Ca2SnS4,14,-1.6434904123214287,-1.41564,227.85041232142868,227.85041232142868
reduced_formula_plus_natoms,mb-mp-e-form-072783,JVASP-40198,Ca2SnS4,Ca2SnS4,14,-1.6434904123214287,-1.38176,261.73041232142856,261.73041232142856
reduced_formula_plus_natoms,mb-mp-e-form-072825,JVASP-9641,Al(CuO2)2,Al(CuO2)2,14,-1.6314171385714284,-1.45773,173.68713857142848,173.68713857142848
reduced_formula_plus_natoms,mb-mp-e-form-072834,JVASP-35704,KTiS2,KTiS2,4,-1.6679862606979174,-1.51425,153.73626069791734,153.73626069791734
reduced_formula_plus_natoms,mb-mp-e-form-072835,JVASP-35704,KTiS2,KTiS2,4,-1.6563841531979175,-1.51425,142.13415319791744,142.13415319791744
reduced_formula_plus_natoms,mb-mp-e-form-072847,JVASP-10656,Zn(MoO2)2,Zn(MoO2)2,14,-1.6782875635714285,-1.6221,56.1875635714284,56.1875635714284
reduced_formula_plus_natoms,mb-mp-e-form-072847,JVASP-9871,Zn(MoO2)2,Zn(MoO2)2,14,-1.6782875635714285,-1.7789,-100.61243642857143,100.61243642857143
reduced_formula_plus_natoms,mb-mp-e-form-072847,JVASP-9814,Zn(MoO2)2,Zn(MoO2)2,14,-1.6782875635714285,-1.61499,63.29756357142857,63.29756357142857
reduced_formula_plus_natoms,mb-mp-e-form-072889,JVASP-93235,BaCuO3,BaCuO3,5,-1.6653403427500002,-1.48244,182.90034275000022,182.90034275000022
reduced_formula_plus_natoms,mb-mp-e-form-072898,JVASP-40202,Ca2SnS4,Ca2SnS4,14,-1.6776953087500002,-1.41564,262.05530875000017,262.05530875000017
reduced_formula_plus_natoms,mb-mp-e-form-072898,JVASP-40198,Ca2SnS4,Ca2SnS4,14,-1.6776953087500002,-1.38176,295.93530875000005,295.93530875000005
formula_exact,mb-mp-e-form-072909,JVASP-104668,Zr3S4,Zr3S4,14,-1.6675133308928574,-1.74251,-74.99666910714265,74.99666910714265
reduced_formula_plus_natoms,mb-mp-e-form-072928,JVASP-109856,K2GaAgCl6,K2GaAgCl6,10,-1.6503436525560005,-1.38018,270.1636525560005,270.1636525560005
reduced_formula_plus_natoms,mb-mp-e-form-072945,JVASP-111971,Na2FeO3,Na2FeO3,24,-1.6575622922916669,-1.64027,17.292292291666953,17.292292291666953
reduced_formula_plus_natoms,mb-mp-e-form-072981,JVASP-23213,Fe3O4,Fe3O4,14,-1.6770871778571421,-1.2103,466.7871778571422,466.7871778571422
reduced_formula_plus_natoms,mb-mp-e-form-073230,JVASP-37165,NaLaSe2,NaLaSe2,4,-1.676037928046875,-1.83798,-161.94207195312504,161.94207195312504
reduced_formula_plus_natoms,mb-mp-e-form-073242,JVASP-119495,Li2FeCl4,Li2FeCl4,14,-1.6625213132914287,-1.43911,223.41131329142883,223.41131329142883
reduced_formula_plus_natoms,mb-mp-e-form-073302,JVASP-88649,AsS3(ClF2)3,AsS3(ClF2)3,26,-1.6748147591621156,-1.19639,478.42475916211555,478.42475916211555
reduced_formula_plus_natoms,mb-mp-e-form-073304,JVASP-55631,Bi2O3,Bi2O3,20,-1.653635862249999,-1.32622,327.41586224999895,327.41586224999895
reduced_formula_plus_natoms,mb-mp-e-form-073304,JVASP-1225,Bi2O3,Bi2O3,20,-1.653635862249999,-1.36383,289.8058622499988,289.8058622499988
reduced_formula_plus_natoms,mb-mp-e-form-073349,JVASP-5743,Nb3Cl8,Nb3Cl8,22,-1.6737791938644155,-1.34246,331.3191938644155,331.3191938644155
reduced_formula_plus_natoms,mb-mp-e-form-073362,JVASP-9398,Mg(RhO2)2,Mg(RhO2)2,14,-1.658675038571428,-1.46987,188.80503857142793,188.80503857142793
reduced_formula_plus_natoms,mb-mp-e-form-073380,JVASP-20968,Sr(NO3)2,Sr(NO3)2,36,-1.669545902195556,-1.15601,513.5359021955561,513.5359021955561
reduced_formula_plus_natoms,mb-mp-e-form-073403,JVASP-92228,FeHO2,FeHO2,8,-1.6706363490299996,-1.24833,422.30634902999964,422.30634902999964
reduced_formula_plus_natoms,mb-mp-e-form-073403,JVASP-52431,FeHO2,FeHO2,8,-1.6706363490299996,-1.17649,494.14634902999956,494.14634902999956
reduced_formula_plus_natoms,mb-mp-e-form-073405,JVASP-93457,MnO2,MnO2,6,-1.6489983244866668,-1.80021,-151.21167551333326,151.21167551333326
reduced_formula_plus_natoms,mb-mp-e-form-073405,JVASP-30113,MnO2,MnO2,6,-1.6489983244866668,-1.41461,234.3883244866669,234.3883244866669
reduced_formula_plus_natoms,mb-mp-e-form-073407,JVASP-87220,K4CO4,K4CO4,9,-1.655406500638888,-1.41941,235.996500638888,235.996500638888
reduced_formula_plus_natoms,mb-mp-e-form-073409,JVASP-87220,K4CO4,K4CO4,9,-1.6497093761944441,-1.41941,230.29937619444408,230.29937619444408
reduced_formula_plus_natoms,mb-mp-e-form-073418,JVASP-31842,TiSCl6O,TiSCl6O,18,-1.6717404101710183,-1.15217,519.5704101710184,519.5704101710184
reduced_formula_plus_natoms,mb-mp-e-form-073433,JVASP-32539,AsH5COF6,AsH5COF6,28,-1.6774627964457143,-1.3733,304.1627964457143,304.1627964457143
formula_exact,mb-mp-e-form-073434,JVASP-29509,Cr3O8,Cr3O8,11,-1.6678885754545456,-1.75388,-85.99142454545449,85.99142454545449
reduced_formula_plus_natoms,mb-mp-e-form-073434,JVASP-29509,Cr3O8,Cr3O8,11,-1.6678885754545456,-1.75388,-85.99142454545449,85.99142454545449
reduced_formula_plus_natoms,mb-mp-e-form-073502,JVASP-54681,FeHO2,FeHO2,16,-1.6663269552799997,-1.23751,428.81695527999966,428.81695527999966
reduced_formula_plus_natoms,mb-mp-e-form-073504,JVASP-85501,Mo(HO2)2,Mo(HO2)2,14,-1.6642948210342843,-1.57548,88.81482103428428,88.81482103428428
reduced_formula_plus_natoms,mb-mp-e-form-073506,JVASP-85501,Mo(HO2)2,Mo(HO2)2,14,-1.6724697024628565,-1.57548,96.98970246285654,96.98970246285654
reduced_formula_plus_natoms,mb-mp-e-form-073513,JVASP-95564,PHSF2,PHSF2,20,-1.6680798129410714,-1.33065,337.4298129410713,337.4298129410713
reduced_formula_plus_natoms,mb-mp-e-form-073545,JVASP-97757,K2ZrCdH16(CO3)8,K2ZrCdH16(CO3)8,52,-1.6642415851715384,-1.3192,345.0415851715385,345.0415851715385
reduced_formula_plus_natoms,mb-mp-e-form-073586,JVASP-92228,FeHO2,FeHO2,8,-1.6596791165300004,-1.24833,411.3491165300005,411.3491165300005
reduced_formula_plus_natoms,mb-mp-e-form-073586,JVASP-52431,FeHO2,FeHO2,8,-1.6596791165300004,-1.17649,483.18911653000043,483.18911653000043
reduced_formula_plus_natoms,mb-mp-e-form-073604,JVASP-15995,NaTiS2,NaTiS2,4,-1.6767343524479177,-1.50238,174.35435244791765,174.35435244791765
reduced_formula_plus_natoms,mb-mp-e-form-073611,JVASP-49898,Sr2CaI6,Sr2CaI6,9,-1.6493202677777776,-1.71962,-70.2997322222223,70.2997322222223
reduced_formula_plus_natoms,mb-mp-e-form-073612,JVASP-15995,NaTiS2,NaTiS2,4,-1.6668043299479178,-1.50238,164.42432994791778,164.42432994791778
reduced_formula_plus_natoms,mb-mp-e-form-073615,JVASP-50330,NaLiO,NaLiO,12,-1.6557823379166667,-1.60928,46.50233791666669,46.50233791666669
reduced_formula_plus_natoms,mb-mp-e-form-073626,JVASP-30216,Sb8Cl2O11,Sb8Cl2O11,42,-1.6592331531080948,-1.3151,344.1331531080949,344.1331531080949
reduced_formula_plus_natoms,mb-mp-e-form-073697,JVASP-43004,Hg2W2O7,Hg2W2O7,22,-1.6726354485227268,-1.78836,-115.72455147727312,115.72455147727312
